id,index,millis,gas_index,mes_index,temperature,pressure,humidity,gas_resistance,status
765271642,3,846625,0,0,28.57,93538.39,39.18,294930.88,b0
765289819,4,846671,0,0,28.76,93548.70,38.66,199105.58,b0
765281116,5,846717,0,0,28.49,93581.83,38.80,209364.14,b0
765280092,6,846763,0,0,28.59,93577.09,38.41,191724.39,b0
765271896,7,846809,0,0,28.22,93571.81,40.30,184637.58,b0
765285466,8,846855,0,0,27.98,93546.34,40.15,250918.89,b0
765274459,1,846902,0,0,28.20,93550.84,39.98,207961.00,b0
765272923,2,846948,0,0,28.22,93574.37,40.20,205333.88,b0
765271642,3,846994,0,0,28.56,93537.28,39.18,295185.94,b0
765289819,4,847040,0,0,28.75,93547.77,38.66,199221.80,b0
765281116,5,847086,0,0,28.49,93582.41,38.83,209750.11,b0
765280092,6,847132,0,0,28.59,93577.84,38.40,192589.81,b0
765271896,7,847179,0,0,28.22,93571.32,40.31,184438.05,b0
765285466,8,847225,0,0,27.98,93546.04,40.12,252030.52,b0
765274459,1,847271,0,0,28.20,93550.48,39.98,207203.56,b0
765272923,2,847317,0,0,28.22,93573.83,40.17,205087.13,b0
765271642,3,847363,0,0,28.56,93538.34,39.20,296725.59,b0
765289819,4,847409,0,0,28.75,93548.49,38.66,199105.58,b0
765281116,5,847455,0,0,28.49,93579.67,38.79,209750.11,b0
765280092,6,847502,0,0,28.60,93577.59,38.40,193244.02,b0
765271896,7,847548,0,0,28.23,93572.45,40.29,184837.55,b0
765285466,8,847594,0,0,27.98,93546.08,40.11,253339.94,b0
765274459,1,847640,0,0,28.21,93551.74,39.98,207455.42,b0
765272923,2,847686,0,0,28.21,93573.09,40.19,204350.42,b0
765271642,3,847732,0,0,28.56,93535.13,39.20,295953.75,b0
765289819,4,847779,0,0,28.75,93548.11,38.66,199338.14,b0
765281116,5,847825,0,0,28.49,93583.16,38.83,211046.98,b0
765280092,6,847871,0,0,28.59,93577.89,38.39,192807.38,b0
765271896,7,847917,0,0,28.23,93571.56,40.28,186453.02,b0
765285466,8,847963,0,0,27.99,93545.73,40.11,252777.09,b0
765274459,1,848009,0,0,28.20,93550.84,39.98,209107.61,b0
765272923,2,848056,0,0,28.22,93575.99,40.20,204106.05,b0
765271642,3,848102,0,0,28.57,93537.69,39.20,295953.75,b0
765289819,4,848148,0,0,28.75,93549.40,38.68,199804.88,b0
765281116,5,848194,0,0,28.49,93581.71,38.81,211308.30,b0
765280092,6,848240,0,0,28.60,93579.90,38.38,194012.89,b0
765271896,7,848286,0,0,28.24,93573.21,40.29,185440.06,b0
765285466,8,848332,0,0,27.99,93545.83,40.13,252216.75,b0
765274459,1,848379,0,0,28.19,93550.30,39.97,208469.06,b0
765272923,2,848425,0,0,28.21,93575.24,40.21,203619.02,b0
765271642,3,848471,0,0,28.56,93536.55,39.19,295953.75,b0
765289819,4,848517,0,0,28.75,93548.33,38.68,199804.88,b0
765281116,5,848563,0,0,28.50,93582.84,38.81,211439.19,b0
765280092,6,848609,0,0,28.60,93577.77,38.39,193134.67,b0
765271896,7,848655,0,0,28.24,93572.16,40.29,185843.92,b0
765285466,8,848701,0,0,28.00,93544.42,40.11,252216.75,b0
765274459,1,848748,0,0,28.18,93549.23,39.97,208724.02,b0
765272923,2,848794,0,0,28.21,93573.62,40.20,205333.88,b0
765271642,3,848840,0,0,28.57,93536.77,39.20,295441.44,b0
765289819,4,848886,0,0,28.74,93548.27,38.68,200509.11,b0
765281116,5,848932,0,0,28.50,93581.55,38.78,211439.19,b0
765280092,6,848978,0,0,28.60,93579.96,38.41,194676.81,b0
765271896,7,849024,0,0,28.24,93571.46,40.29,186249.55,b0
765285466,8,849071,0,0,28.01,93547.27,40.11,254663.02,b0
765274459,1,849117,0,0,28.18,93551.61,39.98,208851.72,b0
765272923,2,849163,0,0,28.20,93573.21,40.21,204963.97,b0
765271642,3,849209,0,0,28.56,93535.84,39.17,296467.88,b0
765289819,4,849255,0,0,28.74,93547.38,38.68,200156.38,b0
765281116,5,849301,0,0,28.50,93581.25,38.79,211177.56,b0
765280092,6,849348,0,0,28.60,93577.45,38.38,193792.58,b0
765271896,7,849394,0,0,28.25,93570.81,40.28,185641.77,b0
765285466,8,849440,0,0,28.01,93545.70,40.09,254094.30,b0
765274459,1,849486,0,0,28.17,93553.26,39.97,210137.50,b0
765272923,2,849532,0,0,28.18,93572.08,40.20,206326.81,b0
765271642,3,849578,0,0,28.56,93536.88,39.19,298542.28,b0
765289819,4,849625,0,0,28.73,93549.64,38.65,201099.77,b0
765281116,5,849671,0,0,28.50,93583.90,38.80,212360.02,b0
765280092,6,849717,0,0,28.60,93577.55,38.38,193463.06,b0
765271896,7,849763,0,0,28.25,93572.62,40.28,185843.92,b0
765285466,8,849809,0,0,28.03,93546.02,40.10,255043.59,b0
765274459,1,849855,0,0,28.14,93548.94,39.98,209750.11,b0
765272923,2,849901,0,0,28.17,93573.32,40.19,206202.17,b0
765271642,3,849948,0,0,28.52,93534.80,39.18,296467.88,b0
765289819,4,849994,0,0,28.71,93547.88,38.68,201813.17,b0
765281116,5,850040,0,0,28.47,93581.32,38.80,212227.98,b0
765280092,6,850086,0,0,28.59,93578.20,38.36,195010.47,b0
765271896,7,850132,0,0,28.26,93572.28,40.27,186453.02,b0
765285466,8,850178,0,0,28.02,93547.42,40.12,254853.16,b0
765274459,1,850225,0,0,28.15,93549.83,39.98,210008.20,b0
765272923,2,850271,0,0,28.17,93572.41,40.21,205829.14,b0
765271642,3,850317,0,0,28.51,93538.85,39.18,299590.41,b0
765289819,4,850363,0,0,28.70,93549.07,38.66,200744.95,b0
765281116,5,850409,0,0,28.45,93583.24,38.78,212096.11,b0
765280092,6,850455,0,0,28.56,93579.82,38.37,194123.22,b0
765271896,7,850501,0,0,28.25,93574.38,40.27,186656.94,b0
765285466,8,850547,0,0,28.02,93548.28,40.10,254853.16,b0
765274459,1,850594,0,0,28.15,93550.20,39.98,210137.50,b0
765272923,2,850640,0,0,28.17,93572.76,40.21,205087.13,b0
765271642,3,850686,0,0,28.50,93535.73,39.17,299590.41,b0
765289819,4,850732,0,0,28.70,93548.21,38.67,201932.56,b0
765281116,5,850778,0,0,28.43,93581.10,38.78,213555.78,b0
765280092,6,850824,0,0,28.55,93577.43,38.36,196582.84,b0
765271896,7,850870,0,0,28.26,93573.34,40.27,186861.31,b0
765285466,8,850916,0,0,28.02,93547.15,40.08,255043.59,b0
765274459,1,850963,0,0,28.14,93551.13,39.99,209750.11,b0
765272923,2,851009,0,0,28.16,93573.66,40.21,206576.56,b0
765271642,3,851055,0,0,28.51,93536.55,39.18,297760.97,b0
765289819,4,851101,0,0,28.71,93548.77,38.67,202052.09,b0
765281116,5,851147,0,0,28.44,93581.52,38.79,214360.48,b0
765280092,6,851193,0,0,28.56,93579.32,38.37,195010.47,b0
765271896,7,851240,0,0,28.25,93571.90,40.27,186249.55,b0
